business_type,city,city_tier,store_size_sqft,years_of_operation,month,year,is_festival_season,avg_daily_footfall,conversion_rate,avg_transaction_value,customer_rating,marketing_spend,discount_percentage,inventory_level,supplier_cost,logistics_cost,rent_cost,employee_count,avg_employee_salary,electricity_cost,monthly_sales,monthly_profit
Service,Hyderabad,1,1967,22,2,2022,1,322,0.2577370479378249,2911,4.2427644684788355,38383,35.813502835125085,3670,131226,47883,38030,37,27643,7716,7312985.999644101,6065339.999644101
Retail,Chennai,1,4090,4,5,2022,0,540,0.4487853870578985,3507,2.976487437190576,80871,2.3394401235631834,3076,47988,33020,130320,45,24596,27957,25529372.10907521,24183267.10907521
Pharmacy,Mumbai,2,4045,18,12,2018,1,404,0.3593441496067407,2572,4.36217444942569,162595,11.62522293277969,3771,91720,56362,134557,3,34143,19591,11316743.811797068,10912084.811797068
Retail,Mumbai,1,3554,21,11,2024,1,178,0.2187076228616081,2217,4.334471221733148,100234,8.522041434389745,1304,163701,43334,85894,36,9121,7938,2679325.0313815493,2050102.0313815493
Retail,Hyderabad,1,4688,2,2,2021,1,128,0.12032561106303241,1784,3.69920629354409,88613,32.3873143301728,507,52612,51667,41352,47,25914,21076,909743.0181239673,-474921.98187603266
Pharmacy,Kolkata,3,843,7,7,2021,1,870,0.40288874854206974,3849,4.231280852635297,37206,32.82307719012242,2074,51008,15997,29380,18,16857,8284,40538642.90091293,40130547.90091293
Service,Mumbai,1,3768,15,2,2021,0,906,0.288185009353587,3348,3.79379563472789,91139,25.351120351559857,1155,185323,32705,61891,8,29907,5326,26260899.519563697,25736398.519563697
Food,Hyderabad,2,4349,19,3,2019,1,604,0.5797123109860731,1124,3.463598441099845,57760,29.52736913679873,3114,87529,30518,52636,48,47710,9695,11880035.072376033,9409577.072376033
Retail,Hyderabad,1,539,24,3,2020,0,833,0.3957977231706954,3582,4.06202190408912,72170,35.07529670307676,409,123867,46389,25602,6,21166,16032,35458376.635491796,35119490.635491796
Retail,Kolkata,1,1928,7,5,2019,0,264,0.3264104876054102,2574,4.191415845430065,156335,24.691586207450662,1075,50335,51723,14138,12,39386,26198,6716764.3131629005,6101738.3131629005
Electronics,Bangalore,3,2041,2,7,2019,0,74,0.15223941735736257,1767,4.996966880002554,92311,16.08230074980304,3428,122455,24423,128794,39,26632,29149,634120.0520444204,-709348.9479555796
Pharmacy,Mumbai,3,3477,23,4,2018,0,876,0.39812011702069533,1657,3.259656690162366,189864,8.65369811745538,4481,51983,37003,74608,14,49809,9515,17412468.29097852,16542033.290978521
Electronics,Hyderabad,2,4578,22,10,2023,1,998,0.19742696640729357,3577,3.5055178771440763,14841,35.522691819905646,4072,121496,9593,31989,44,48584,25186,21199452.389636338,18873492.389636338
Service,Bangalore,1,2528,24,6,2021,0,128,0.05315870964353665,4638,3.6870339321142787,45327,23.47422257898812,4522,64007,51105,87157,36,10766,18407,964883.1660546164,356631.16605461645
Electronics,Kolkata,1,1159,23,5,2022,1,913,0.11547008280945993,992,3.1002018302828858,164955,7.0224675999811925,3218,28545,23018,40908,22,32042,5951,3253405.7636058982,2450059.7636058982
Pharmacy,Delhi,1,2461,9,3,2020,1,410,0.5751982692479067,1576,3.944657443617487,55213,24.862512363919084,4157,87865,48434,105019,46,15074,17438,11222188.609716821,10270028.609716821
Retail,Mumbai,3,4496,5,3,2023,1,901,0.333509378248927,4796,2.8107211510487575,124219,26.296683790105394,2482,174966,59543,14284,40,24250,29229,43334469.33755251,42086447.33755251
Retail,Chennai,3,1912,9,9,2020,0,537,0.5963730063849119,921,2.7142488308803503,167123,34.71960883483027,4425,98854,42582,125212,20,45462,7326,8915420.371364916,7732206.371364916
Food,Bangalore,1,2634,13,5,2022,0,361,0.15335701396628593,3028,4.090080539096607,145129,13.399572053387732,2723,171999,7987,14427,38,48242,28091,5087124.9646797655,3031424.9646797655
Service,Kolkata,1,1144,2,4,2023,1,732,0.2336968933419461,380,3.9875479070842736,19728,10.871216005901507,4070,157861,27941,115483,39,20768,25195,2008045.0355598717,871613.0355598717
Retail,Chennai,3,985,2,5,2023,0,755,0.42544215543756775,2793,3.949693193261927,44522,8.94415500142831,4714,95353,41892,146856,24,18113,10966,26931896.444105923,26202117.444105923
Electronics,Bangalore,2,613,15,11,2019,0,380,0.17755387653192983,3312,4.738952571621411,190956,31.67164560486199,3225,164818,46758,44849,33,30115,2292,6780248.605440768,5527736.605440768
Food,Mumbai,3,841,20,8,2023,0,434,0.5035348736232158,4816,3.209765652182548,120487,11.266263967488808,1186,119671,53031,127564,30,21178,25041,31622006.646829687,30661359.646829687
Food,Kolkata,2,2503,17,1,2020,0,199,0.587595847908901,1496,3.4640249094217634,30376,6.351568352109194,2562,104526,11112,106597,20,28026,14084,5260039.429176143,4463200.429176143
Service,Bangalore,3,3250,17,11,2019,0,114,0.3522529641204807,2612,3.5490253652879677,32925,8.534916317443685,3073,69256,57036,104648,12,22727,2361,3159859.818606819,2653834.818606819
Food,Kolkata,1,3180,6,4,2023,1,851,0.5774852501609585,281,3.6063388406414436,191923,23.19941666087232,714,132787,15669,30806,25,35110,14519,4269607.960687205,3198076.960687205
Pharmacy,Kolkata,1,4039,5,4,2024,1,401,0.26492509149596716,2167,4.501839276688022,128378,1.1301592040810382,1905,35141,57505,133893,41,10678,15560,7007686.059459283,6327789.059459283
Electronics,Mumbai,2,2060,20,4,2024,1,678,0.4701416429098888,1718,3.495008318378978,116433,17.721856934677792,4743,172970,7502,49349,13,13205,29174,16525259.186840303,16094599.186840303
Food,Hyderabad,3,4737,19,7,2019,1,870,0.32762789398357806,663,3.2681770440828437,114404,15.757946911458735,2637,82028,18653,121133,28,28220,22496,5765132.96586003,4730662.96586003
Retail,Chennai,3,1777,7,4,2020,1,960,0.1864266206395861,1528,4.972596604338323,75555,35.72633589062725,4407,108437,43996,88352,17,45915,25997,8284186.438513882,7236849.438513882
Electronics,Delhi,1,2528,11,11,2022,0,287,0.2736061620675017,1472,4.992816933130385,95392,3.54162616877177,2250,44624,6400,21583,29,26382,2315,3505819.4095505513,2665819.4095505513
Service,Kolkata,1,4681,6,8,2022,1,906,0.10854208560667503,3660,3.7360283486839387,157709,34.723241751052655,4705,140893,32031,24438,30,40138,10039,10910720.025649304,9499179.025649304
Food,Chennai,3,2704,24,11,2018,1,797,0.3545278285199306,393,3.463988523176405,172063,1.5869066557893552,735,28529,29216,51811,26,38388,11051,3450192.0293052355,2331497.0293052355
Electronics,Mumbai,2,3046,9,12,2020,1,771,0.5014711473048836,1722,4.769873814185557,8865,30.83027394685747,4181,125000,9355,114139,31,15607,29017,20027071.591192894,19265743.591192894
Retail,Chennai,1,3068,24,4,2022,0,800,0.34396837957542875,3764,3.7700287496468667,157290,1.8076923709927195,143,197481,57349,130617,7,36473,6724,31135643.537325937,30488161.537325937
Food,Mumbai,1,724,21,12,2023,0,268,0.52733630620687,4264,4.402793557167447,93076,15.07863608613997,3992,43467,24879,80341,30,40928,25539,18115668.957715392,16713602.957715392
Service,Kolkata,3,2675,5,3,2019,1,625,0.3697833160613641,1552,3.469452609007072,6359,36.166737010562436,3211,56032,30086,142235,21,35903,14986,10813238.097385695,9815936.097385695
Service,Kolkata,3,2863,5,8,2022,1,184,0.4775803577762537,1839,2.816662679018871,176400,32.08465202476884,4312,132843,52388,109303,25,30602,13017,4968611.934286929,3896010.9342869287
Service,Bangalore,3,2181,2,4,2020,0,849,0.07252733557730369,4195,3.405110961053202,13005,9.882548538644581,1078,105635,12795,68007,34,16216,29348,7754504.839860716,6987375.839860716
Food,Mumbai,3,925,3,9,2022,0,998,0.1891262295285635,731,3.430697878761098,135130,5.2217521503316044,3774,140597,17941,64127,45,44080,17887,4193295.1371342754,1969143.1371342754
Food,Chennai,3,3789,24,7,2023,0,377,0.16985477242215502,1992,4.980499640926146,163719,22.80744115037045,2342,44797,31701,63236,25,11100,2781,3892234.09238039,3472219.09238039
Food,Bangalore,3,904,3,12,2019,1,705,0.5955021184709122,383,3.1008714585098986,71844,26.823556023165533,4784,111674,51600,141604,44,39988,6472,4902572.7355677,2831750.7355677
Retail,Kolkata,3,1734,24,1,2023,0,579,0.17825529832739123,1607,3.3880752130837153,37936,33.59581646584903,4764,32088,45363,56453,13,27324,18079,4990919.712838486,4483724.712838486
Service,Delhi,1,3817,19,1,2018,0,214,0.5959342400946538,2297,4.655297230360951,54508,29.226224235051234,2399,156854,43721,99662,4,48579,24401,8809890.495773435,8290936.495773435
Electronics,Bangalore,2,2477,15,12,2018,0,679,0.15770016786532176,1348,3.371396485060504,54419,1.3932716518581056,4913,157057,23798,56890,4,31725,22160,4352018.661373582,3965213.6613735817
Electronics,Chennai,3,1324,3,3,2024,1,935,0.07609972149042071,1014,3.412448812740562,79008,24.82883983269618,322,111840,22060,48536,48,45878,17140,2246084.7484355895,-155635.25156441052
Food,Delhi,3,937,17,5,2024,1,547,0.37884908071560125,2262,3.0133687670411957,116970,16.272523992024635,4880,92344,19782,111305,15,48083,28236,14159446.143696303,13186534.143696303
Service,Delhi,2,1248,4,9,2023,0,855,0.3547435396551704,3264,3.7986366403617104,90746,28.929712573250978,647,133079,34902,47225,26,45919,28426,29735995.129594315,28298469.129594315
Service,Kolkata,3,3802,2,10,2020,0,140,0.2849197652222311,4328,3.3703916032953387,87096,31.168765396804016,2978,71797,57891,80793,40,41790,16635,5213995.9243036285,3315279.9243036285
Food,Bangalore,3,4620,5,5,2021,1,358,0.3296177741101937,2312,2.6637405626905677,77280,26.06160148309169,2233,98904,24771,43731,28,39233,3644,8265611.394797327,6996037.394797327
Retail,Kolkata,2,4361,17,6,2019,1,728,0.1854958378255735,3811,3.4270418930560935,136608,24.327102721563783,2678,120643,34494,18561,18,45848,12364,15543877.29289921,14532551.29289921
Electronics,Chennai,2,1128,6,4,2024,0,507,0.10768378061860476,1419,4.1140536402114165,124307,19.751967134697836,2162,44070,47768,28341,28,29902,11158,2373860.7602535402,1405267.7602535402
Electronics,Mumbai,3,2059,4,9,2019,1,131,0.5934461228661272,1975,4.30934660072744,81712,29.515353882078465,3234,179593,51219,33227,32,40505,9652,4688865.244156162,3119014.2441561623
Pharmacy,Mumbai,2,2777,24,10,2018,1,392,0.17190171336883225,1716,3.283531278906791,70448,28.424339586482223,4772,132221,11861,83471,6,28537,19840,3547183.2800571737,3128568.2800571737
Food,Bangalore,1,3718,19,10,2018,0,350,0.1708768060961801,2624,3.436769485203705,154221,9.799996950689934,770,99940,34777,90100,43,17313,6192,4769686.161561955,3794218.1615619548
Electronics,Bangalore,1,3900,6,4,2021,1,503,0.30854267261216006,2599,4.7036369534553,121798,7.329518883723289,4333,60765,37770,22708,22,44467,17514,12199426.50833577,11082395.50833577
Electronics,Mumbai,2,4664,8,10,2024,1,433,0.11600217096369607,1150,4.963619371582991,8309,17.825403315317168,2965,163991,16931,129503,29,10428,4540,1786222.0309411737,1168845.0309411737
Retail,Delhi,1,4859,16,9,2020,1,147,0.20176388408417156,3954,3.0987234566240156,159244,28.797441830650833,435,178640,7456,42335,4,41417,13080,3631882.6937194713,3224703.6937194713
Food,Kolkata,1,3103,1,8,2022,1,851,0.37039578449839045,2760,3.676410329188748,112323,1.371471851704782,3326,159507,53805,95543,6,34281,9683,26194053.28395319,25669829.28395319
Food,Kolkata,3,4787,20,5,2018,0,630,0.5320441282617958,3629,4.649677489312664,30513,4.621580066559967,3497,87733,52784,53729,2,14658,14769,36504101.07363288,36265770.07363288
Electronics,Hyderabad,2,2935,11,6,2019,1,683,0.4237183649969802,4573,4.367802744117656,163312,24.288094760459863,1425,53414,15581,120787,28,32384,6437,39818061.86335809,38715090.86335809
Electronics,Bangalore,1,3425,18,1,2024,1,66,0.25087010580200775,4974,4.791002684540944,131582,22.403909429221336,4759,92205,8044,25195,27,23722,23505,2573332.054393189,1783889.054393189
Service,Hyderabad,2,1851,13,10,2019,0,648,0.5745146775365007,4064,4.71436100817472,117389,16.792587199558827,3308,150498,9324,121407,20,46744,16564,45436005.10644211,44203332.10644211
Pharmacy,Bangalore,1,4427,18,5,2020,1,424,0.21627390667779384,3578,3.1807551897021282,51804,29.94048223321128,4794,94556,34717,45249,22,29332,28093,9913814.244544823,9065895.244544823
Electronics,Chennai,2,4776,12,7,2020,1,52,0.36473210130221684,3422,4.643601655066096,80428,15.203245290233873,4291,131663,27796,97977,16,28437,13842,2029227.8710236503,1302957.8710236503
Food,Kolkata,1,3413,23,7,2024,0,166,0.21845703713586345,605,4.300252879658693,156160,2.8710021917915007,4790,118649,20482,71228,40,49272,22942,720653.2071866429,-1483527.792813357
Service,Mumbai,1,2284,11,8,2024,0,737,0.4347320514609786,2745,2.7679398576786376,199983,9.572846456086461,194,170514,56817,129488,47,30339,3603,26464729.13066714,24678374.13066714
Retail,Delhi,3,1744,11,2,2023,1,604,0.05329713252405885,3407,3.189574672590392,95451,8.733050938723931,1301,117545,48483,64502,45,43533,27536,3378470.3488315693,1161419.3488315693
Food,Kolkata,1,4307,5,4,2021,1,618,0.3421238217984286,3576,4.180923906249476,59239,29.568335236380108,3531,64522,23030,55968,4,11715,17873,22756176.546366893,22547923.546366893
Service,Chennai,1,3544,21,10,2023,0,397,0.2683837509795547,1754,4.426403355722537,35979,14.679319598052011,4163,84273,13496,142856,41,20829,15482,5620965.731688035,4510869.731688035
Food,Hyderabad,3,2791,4,8,2023,1,927,0.30395092121388273,947,3.547581213088127,33797,13.302005657982656,3221,96412,39765,110857,39,33502,8431,8068391.5376533,6506348.5376533
Food,Bangalore,3,765,23,4,2021,0,933,0.06241400005481895,3808,4.18163925227305,29858,12.6708527726325,1594,192177,52547,32114,16,24508,5692,6664396.816722929,5989738.816722929
Food,Bangalore,1,521,8,11,2023,1,654,0.5642081190876649,2278,3.817608073245816,130882,36.58633027319895,149,130267,57131,140043,34,22032,10083,25319273.589426965,24232661.589426965
Electronics,Bangalore,2,3689,23,9,2022,1,663,0.05143341436291139,2517,2.5687203713363105,45886,21.444507546599766,3747,38700,46515,121853,27,36905,2398,2643272.1095943,1437371.1095943
Electronics,Chennai,2,3347,20,10,2023,0,478,0.2799195872443207,1396,2.950972799806041,26254,38.41910519336604,725,48664,6630,26759,28,24356,3730,5614111.045992648,4846360.045992648
Pharmacy,Mumbai,2,1316,16,3,2019,0,652,0.1756951534435684,4185,2.597513019888278,79746,20.85047203397412,1899,44498,27530,43942,12,43912,27389,14414057.687675688,13743754.687675688
Retail,Mumbai,2,1432,8,3,2020,0,458,0.4838910901471409,2045,4.498221835684076,108076,22.2201721824498,4231,61429,35752,15971,41,43272,10632,13639747.418281408,11741811.418281408
Retail,Delhi,3,1280,5,8,2021,1,873,0.16881201093686526,511,2.8336635045215,120882,35.615048180311284,3061,23157,40815,128909,12,13810,11851,2357579.135449052,1987127.1354490519
Electronics,Mumbai,1,853,14,5,2024,1,227,0.08075831998864746,1878,4.183294923922709,68256,8.920326574592377,3817,101223,36995,137456,41,45909,29482,1110135.0908324104,-1077289.9091675896
Food,Hyderabad,1,4012,9,4,2020,0,844,0.1768452698153013,4598,3.365364448673959,73893,31.718204293240284,3371,65023,27437,76658,15,30981,25564,20618124.021464325,19958727.021464325
Food,Delhi,2,3792,14,3,2021,1,817,0.5555762715375964,2453,3.9462895509156914,147858,1.7082070665294014,1024,97795,37630,14092,48,16413,14043,33512072.040943053,32560688.040943053
Service,Mumbai,1,1218,21,4,2021,0,705,0.19073736893864124,2179,2.9551109993551945,165585,21.477188053969552,2831,166483,10108,29156,20,25129,6156,8856527.774300879,8142044.774300879
Service,Chennai,3,3979,5,12,2024,0,859,0.20607808772387853,1895,3.4941398830494896,12468,21.887166633336705,548,42961,59971,131114,20,10879,16767,10068635.447621042,9600242.447621042
Service,Bangalore,2,4470,5,10,2024,1,603,0.39178119355189034,3719,2.8958375066675353,51015,5.031456046424321,1530,100736,47288,149741,31,26476,24525,26428155.742044397,25285109.742044397
Retail,Kolkata,3,3826,16,9,2022,0,136,0.470266550561708,3835,4.028026354598522,70965,18.1970608837614,2280,66360,55775,101936,32,36861,9383,7386552.663328933,5973546.663328933
Retail,Hyderabad,3,3496,13,1,2024,1,947,0.22358482163881344,2097,2.7752807759806926,17109,6.871521059326446,2910,100077,11552,18788,40,25609,21176,13377081.509444973,12201128.509444973
Service,Hyderabad,2,3880,20,3,2020,0,388,0.07312355697690678,799,4.528130762486645,30157,23.29923390429366,1988,113080,6074,110343,14,27434,13064,692138.2043657448,65501.20436574484
Service,Kolkata,3,496,15,7,2021,1,501,0.26889207795203734,2429,3.6418633768118984,161821,18.721540664008792,2755,147015,58447,130116,40,16307,9966,9931405.425902845,8933581.425902845
Service,Chennai,3,1359,16,11,2024,0,906,0.4267695000103238,4902,3.657277972897017,135403,32.77224045992842,2410,67139,38635,20201,3,35823,26291,56915375.94039551,56655640.94039551
Retail,Kolkata,1,2879,15,10,2023,0,654,0.4439124054389576,653,2.5944549885006074,126366,27.439108247520586,133,153781,26805,114618,22,21110,17718,5737889.990747163,4960547.990747163
Electronics,Chennai,1,1702,16,9,2023,0,611,0.5162262014270531,1888,4.190537370420484,187877,5.6296620089098015,848,81658,44551,36702,27,38643,23173,17940211.601834085,16710766.601834085
Food,Hyderabad,2,434,14,6,2021,1,392,0.3884028236563224,4764,2.864417758512711,63014,26.92446961084469,1380,94991,12738,46357,37,28644,25450,21835333.970328946,20595969.970328946
Electronics,Mumbai,3,2876,9,7,2019,0,380,0.5878095891451506,3346,2.8450070819510325,61637,27.02726185075088,3086,86708,14234,134274,37,41376,27434,22446298.892188285,20652736.892188285
Retail,Chennai,2,4365,19,11,2024,0,53,0.2892331440747788,2128,2.994308363630314,114721,29.344251919541932,4180,90922,45573,23095,41,42142,17036,1024514.5276398956,-879933.4723601044
Retail,Bangalore,2,831,12,5,2022,1,545,0.30826115875874904,3036,2.6155122508884894,28629,20.323878054606134,4078,140160,45829,67041,45,9625,8938,15363103.955162039,14668010.955162039
Service,Delhi,3,4331,17,2,2020,1,292,0.42917092482233565,359,3.007198073345176,124315,28.014312688115943,434,176465,41080,126406,15,37584,27814,1449399.8912182741,513874.89121827413
Electronics,Kolkata,2,3559,19,12,2021,0,209,0.5533743687781766,4075,4.319945420298178,173695,36.97482142355049,724,142585,50332,90213,9,13711,8591,14208331.465874607,13793211.465874607
Retail,Hyderabad,2,2010,4,8,2021,0,61,0.4661455544234032,2874,3.38624821108826,153194,19.56032972557342,2761,90359,45108,79655,47,16379,18135,2512932.851845535,1509862.851845535
Pharmacy,Bangalore,1,1235,13,1,2018,1,784,0.2220724445849222,2117,3.2361523920131727,53005,32.26231056402889,2526,110857,15075,37908,18,36742,21263,11128597.62918131,10282138.62918131
Electronics,Chennai,3,2822,3,6,2018,0,302,0.167683119648329,542,4.996921600527554,33406,26.414640742052185,4103,134036,59858,56707,6,36942,16664,836773.7126955126,347856.7126955126
Electronics,Kolkata,1,1144,14,3,2020,1,190,0.5730721837244277,3781,4.5035961857093225,118384,12.582911338065085,1673,182410,56697,19348,8,26682,29397,12448033.381973747,11946725.381973747
